time,position_x,position_y,orientation_x,orientation_y,orientation_z,orientation_w,speed_x,speed_y,angular_z
1627660377916370000,15.8850634842051,-1.10596866847681,0,0,-0.895359296525706,0.445344507235683,1.49999999999992,0,-0.138916803402968
1627660377936460000,15.867040219301,-1.12979171401444,0,0,-0.895975906232288,0.444102663188627,1.49999999999992,0,-0.139241131006232
1627660377979260000,15.8488639055574,-1.15367909998229,0,0,-0.896595147723012,0.442851150026224,1.49999999999993,0,-0.139556895433604
1627660377979280000,15.8307285433236,-1.17737505364815,0,0,-0.897210370475134,0.441603386662595,1.49999999999993,0,-0.139867888687737
1627660378023240000,15.8124522788668,-1.20111794310425,0,0,-0.897827715064913,0.440346901954945,1.49999999999993,0,-0.140170887954675
1627660378023270000,15.794070200125,-1.22486046780135,0,0,-0.898445931302278,0.439084170207014,1.49999999999993,0,-0.140469109841168
1627660378067280000,15.7756306608783,-1.24853936011042,0,0,-0.899065487121933,0.437814172756206,1.49999999999993,0,-0.141250732716524
1627660378067320000,15.7570695850755,-1.27223586804638,0,0,-0.89968842474339,0.436532631521124,1.49999999999993,0,-0.142016497691357
1627660378111280000,15.7386378150342,-1.29562965194389,0,0,-0.900306237788466,0.43525702544494,1.49999999999993,0,-0.142769325581404
1627660378111310000,15.7200598402633,-1.31907199599769,0,0,-0.900928060232718,0.43396846692509,1.49999999999994,0,-0.143499412863819
1627660378155340000,15.7013883331396,-1.3424943614356,0,0,-0.901552024669802,0.432670714069927,1.49999999999994,0,-0.144218250860128
1627660378155380000,15.6825765126243,-1.36595381301875,0,0,-0.902178014042552,0.431363919420988,1.49999999999994,0,-0.144559759717189
1627660378199300000,15.6637852546306,-1.38924897712471,0,0,-0.902800630916029,0.430059322440078,1.49999999999994,0,-0.144895785322793
1627660378199330000,15.6445932218955,-1.41290071837728,0,0,-0.903433748401132,0.428727725077211,1.49999999999994,0,-0.145223563925644
1627660378199350000,15.6259659008578,-1.43571867040663,0,0,-0.904045518547393,0.427436194530102,1.49999999999994,0,-0.145550515164441
1627660378243270000,15.606972729567,-1.45884950657443,0,0,-0.904666556175011,0.426120196820622,1.49999999999994,0,-0.145860307458187
1627660378243300000,15.5878874954547,-1.48195502174136,0,0,-0.905288006748339,0.424798334315967,1.49999999999994,0,-0.146219326276064
1627660378258590000,15.5687444432202,-1.50499313245403,0,0,-0.905908705669957,0.423473041634745,1.49999999999994,0,-0.146571677384027
1627660378276410000,15.5495551448378,-1.5279498703635,0,0,-0.906528239108836,0.42214517846143,1.49999999999995,0,-0.146916851947579
1627660378323260000,15.5302551518945,-1.55090200713436,0,0,-0.907148640688484,0.420810341718256,1.49999999999995,0,-0.147254796868599
1627660378323290000,15.5109207018606,-1.57375818173333,0,0,-0.907767413445613,0.419473864604532,1.49999999999995,0,-0.147586782517579
1627660378367360000,15.4915034833015,-1.59657555483466,0,0,-0.908385139200208,0.418134474637308,1.49999999999995,0,-0.147689539142378
1627660378367410000,15.4719527546285,-1.6194129766811,0,0,-0.909003401036098,0.416788695749784,1.49999999999995,0,-0.147790328653447
1627660378411310000,15.4525253716842,-1.64197072390983,0,0,-0.909614090461561,0.415454217012882,1.49999999999995,0,-0.147889444022989
1627660378411340000,15.4329131365903,-1.66460839226103,0,0,-0.91022691993802,0.414109833522636,1.49999999999995,0,-0.147985630616256
1627660378459270000,15.4131598426128,-1.68727320449173,0,0,-0.910840455842023,0.412758602577215,1.49999999999995,0,-0.148080485146886
1627660378459290000,15.3934631461267,-1.70973811356017,0,0,-0.91145076736865,0.411409162103981,1.49999999999995,0,-0.148713671308686
1627660378459310000,15.372862551432,-1.73309403067056,0,0,-0.912087437002511,0.409995740541521,1.49999999999995,0,-0.149330408742594
1627660378503550000,15.3540028739424,-1.75434301899154,0,0,-0.912668791376015,0.408699984399612,1.49999999999996,0,-0.14996059513973
1627660378503580000,15.3339262000893,-1.7768341804867,0,0,-0.913285980040508,0.407318939728375,1.49999999999996,0,-0.15052367433923
1627660378523640000,15.3139297293886,-1.79909953448429,0,0,-0.913898936957239,0.405941785270288,1.49999999999996,0,-0.151109965209
1627660378537750000,15.2938091601506,-1.82136765614181,0,0,-0.914514840419247,0.40455235341419,1.49999999999996,0,-0.15192256121879
1627660378579330000,15.2736794549429,-1.84351021206566,0,0,-0.915130069792424,0.403158722293978,1.49999999999996,0,-0.152721410016919
1627660378579360000,15.2532523518268,-1.8658428202638,0,0,-0.915753310505209,0.401741053788073,1.49999999999996,0,-0.153502201174231
1627660378623240000,15.2332267495379,-1.88760077420542,0,0,-0.916363175974329,0.400348010758442,1.49999999999996,0,-0.154276319581244
1627660378623260000,15.2126335389315,-1.90983931922855,0,0,-0.916989053199626,0.398912366707344,1.49999999999996,0,-0.155017581145883
1627660378671340000,15.1924003630494,-1.9315522425544,0,0,-0.917600451283276,0.39750397709297,1.49999999999996,0,-0.155198822717101
1627660378671380000,15.1718244418562,-1.95349747728016,0,0,-0.91821865025707,0.396073869776946,1.49999999999996,0,-0.155372719936082
1627660378715280000,15.151288225863,-1.9752640345127,0,0,-0.918832084317504,0.394648705596195,1.49999999999996,0,-0.155545504909428
1627660378715310000,15.1307941352339,-1.99685134367069,0,0,-0.91944071893088,0.393228641342243,1.49999999999996,0,-0.15571394811488
1627660378759280000,15.1100627412234,-2.0185539162532,0,0,-0.920052828010259,0.391794325725023,1.49999999999997,0,-0.155878161620715
1627660378759300000,15.0893757790132,-2.04007518596106,0,0,-0.920659903228355,0.390365652417775,1.49999999999997,0,-0.156002331716865
1627660378759330000,15.0685241409023,-2.06163340724499,0,0,-0.921268080357131,0.388928173465341,1.49999999999997,0,-0.156123366668083
1627660378807960000,15.0467243028877,-2.08403161727812,0,0,-0.921899963959016,0.387428001636905,1.49999999999997,0,-0.156242557397079
1627660378807990000,15.0264483682255,-2.10472885136521,0,0,-0.922483991938536,0.386035341150448,1.49999999999997,0,-0.156364288976853
1627660378820360000,15.0055730425355,-2.12590957818129,0,0,-0.923081672775967,0.384603985139418,1.49999999999997,0,-0.156474786857035
1627660378837080000,14.9844787465192,-2.14718008641472,0,0,-0.923682581830811,0.383158567726688,1.49999999999997,0,-0.156761359475305
1627660378879370000,14.9632661759533,-2.16843634362773,0,0,-0.924283771055475,0.381706052563318,1.49999999999997,0,-0.157044333446045
1627660378879440000,14.9421994954239,-2.18941408520602,0,0,-0.924877751135332,0.380264572968416,1.49999999999997,0,-0.157322359796698
1627660378923250000,14.9208402506548,-2.21055092558355,0,0,-0.925476858023334,0.378804151591898,1.49999999999997,0,-0.157592121457769
1627660378923280000,14.8993825082225,-2.23165157173811,0,0,-0.926075556681351,0.377338128629119,1.49999999999997,0,-0.157859403082244
1627660378967280000,14.8780360725115,-2.25251019393863,0,0,-0.926668204980424,0.375880350481851,1.49999999999997,0,-0.158178964091929
1627660378967310000,14.8565068403491,-2.27341538520635,0,0,-0.927262948281014,0.374410770071057,1.49999999999997,0,-0.158489555325477
1627660379011300000,14.8349752574469,-2.29419062437261,0,0,-0.92785475213468,0.372941763471311,1.49999999999997,0,-0.158795664246363
1627660379011340000,14.81333022121,-2.31494334664625,0,0,-0.928446640277047,0.371465794062204,1.49999999999997,0,-0.159094791887636
1627660379055940000,14.7916573539581,-2.33559086141353,0,0,-0.929036233823942,0.369988751507698,1.49999999999997,0,-0.159388629409387
1627660379055990000,14.7699339863614,-2.35615507565857,0,0,-0.929621124294423,0.368516709615145,1.49999999999997,0,-0.158858714158999
1627660379099330000,14.7480538879962,-2.37673661915722,0,0,-0.930204222001492,0.367042375442672,1.49999999999998,0,-0.158339821936204
1627660379099370000,14.726133979942,-2.39722499217879,0,0,-0.930782445304731,0.365573576058973,1.49999999999998,0,-0.157829222295762
1627660379143250000,14.7041536917058,-2.41764016695599,0,0,-0.931356420340656,0.364108800072506,1.49999999999998,0,-0.157329507072092
1627660379143280000,14.670942265994,-2.44829268543286,0,0,-0.93221413125295,0.361907189058615,1.49999999999998,0,-0.156839958756181
1627660379143310000,14.659821694701,-2.45845953356307,0,0,-0.932497698162181,0.36117591686356,1.49999999999998,0,-0.156161910852722
1627660379187290000,14.6376110636876,-2.47870146469891,0,0,-0.933060740628895,0.359718854519829,1.49999999999998,0,-0.155942697947441
1627660379187320000,14.6157484345196,-2.49850156283669,0,0,-0.933609651838354,0.358291805647671,1.49999999999998,0,-0.155509936640947
1627660379196660000,14.5935646025783,-2.51846942345994,0,0,-0.934161392585642,0.356850798797556,1.49999999999998,0,-0.155093729262785
1627660379222190000,14.5709580857969,-2.53869180799516,0,0,-0.934718329273881,0.355389427135142,1.49999999999998,0,-0.154680907326069
1627660379263300000,14.5489339333259,-2.55826958065758,0,0,-0.935255452390039,0.353973500102343,1.49999999999998,0,-0.15417306279882
1627660379263320000,14.5265136992742,-2.57807820187664,0,0,-0.935796875999136,0.35253965290483,1.49999999999998,0,-0.153689731039061
1627660379307270000,14.5039538422214,-2.59788737995509,0,0,-0.936336302546344,0.351104441062543,1.49999999999998,0,-0.153208738810638
1627660379307300000,14.4813492452179,-2.61761341215311,0,0,-0.93687149716856,0.349673844879969,1.49999999999998,0,-0.152735753868093
1627660379351330000,14.4586391049817,-2.63730966359013,0,0,-0.937403955147633,0.348243915773949,1.49999999999998,0,-0.152272629186459
1627660379351370000,14.4359881533246,-2.65683378279081,0,0,-0.937929128618801,0.346826973703571,1.49999999999998,0,-0.151598083793121
1627660379395290000,14.4131077390119,-2.67643547376902,0,0,-0.938453799823605,0.345404785138593,1.49999999999998,0,-0.150940652853983
1627660379395320000,14.3876345731729,-2.69812481630146,0,0,-0.93903139935506,0.343831399126486,1.49999999999998,0,-0.150291620334689
1627660379439240000,14.3676106001615,-2.71505894132742,0,0,-0.939480190938815,0.342603226537007,1.49999999999998,0,-0.149585532838218
1627660379439270000,14.344757783546,-2.73428311605386,0,0,-0.939987462263612,0.34120898403649,1.49999999999998,0,-0.14904451525779
1627660379439280000,14.3217338918455,-2.75353482735733,0,0,-0.94049295028234,0.339813199374626,1.49999999999998,0,-0.148389766670247
1627660379483280000,14.2983091486498,-2.77300383426803,0,0,-0.941001633162169,0.338402018886016,1.49999999999998,0,-0.147744983817555
1627660379483310000,14.2754878292302,-2.79185584300682,0,0,-0.941491820928433,0.337035830624674,1.49999999999998,0,-0.147103814573147
1627660379498470000,14.2525016044385,-2.81073208164547,0,0,-0.941980342662173,0.335668041430898,1.49999999999998,0,-0.146493480660809
1627660379517460000,14.2292852795498,-2.82968462825035,0,0,-0.942468565389521,0.334294784961744,1.49999999999998,0,-0.145892416172422
1627660379559250000,14.2060054779153,-2.84857618059344,0,0,-0.942954960550439,0.33292032436203,1.49999999999998,0,-0.14589263616934
1627660379559280000,14.1827430597741,-2.86734138906594,0,0,-0.943437852749963,0.33154942014508,1.49999999999999,0,-0.14589285184792
1627660379603300000,14.1572614033833,-2.88777481216984,0,0,-0.943963299180221,0.330050435237999,1.49999999999999,0,-0.145893062560176
1627660379603330000,14.1359489723796,-2.90475402537383,0,0,-0.944399837743959,0.328799249496077,1.49999999999999,0,-0.145893288247158
1627660379647330000,14.1123898424952,-2.92342128719341,0,0,-0.944879456877368,0.32741840505862,1.49999999999999,0,-0.14589347242945
1627660379647390000,14.0888667040703,-2.94194834214483,0,0,-0.945354854325732,0.326043247749088,1.49999999999999,0,-0.145777673436534
1627660379691370000,14.0653074922502,-2.96039297622281,0,0,-0.945827528899951,0.32466950207097,1.49999999999999,0,-0.145664633527519
1627660379691410000,14.0417433315984,-2.97873130098722,0,0,-0.946296885421709,0.323298940055751,1.49999999999999,0,-0.145553937187298
1627660379735290000,14.0179731054882,-2.99711965684991,0,0,-0.946766928704966,0.321919838951511,1.49999999999999,0,-0.145445675482422
1627660379735330000,13.9941851183949,-3.01541120014202,0,0,-0.947233919463355,0.320543135658977,1.49999999999999,0,-0.145338884729155
1627660379779310000,13.9703585385884,-3.03362242800907,0,0,-0.947695553825734,0.319175715333945,1.49999999999999,0,-0.144375880082892
1627660379779350000,13.9466119079254,-3.05166420039447,0,0,-0.94814969164995,0.317824105794548,1.49999999999999,0,-0.143432979837165
1627660379779370000,13.9223732986295,-3.06997097282071,0,0,-0.948607312886914,0.316455630282458,1.49999999999999,0,-0.142514306459719
1627660379823360000,13.8986662544807,-3.08776905742114,0,0,-0.949049167290364,0.315128034401044,1.49999999999999,0,-0.141597472806869
1627660379823430000,13.8746016894738,-3.10573047379024,0,0,-0.949492099625166,0.3137909379657,1.49999999999999,0,-0.140721040064464
1627660379836930000,13.8505977674389,-3.12354155509561,0,0,-0.949930058662342,0.312462611602988,1.49999999999999,0,-0.140380224891207
1627660379859890000,13.826470153248,-3.1413399807064,0,0,-0.95036646384519,0.311132744015137,1.49999999999999,0,-0.140047804126358
1627660379903300000,13.8016869069908,-3.15951514526117,0,0,-0.950810836375343,0.309772099181352,1.49999999999999,0,-0.139721036601787
1627660379903340000,13.7782163550184,-3.17662451542644,0,0,-0.951228021161631,0.308488657420217,1.49999999999999,0,-0.139392805978221
1627660379947280000,13.7539262931994,-3.1942310820091,0,0,-0.951656174276166,0.307165307224061,1.49999999999999,0,-0.139088993767424
1627660379947300000,13.7295568827924,-3.21179196451399,0,0,-0.952081678256205,0.305843878357648,1.49999999999999,0,-0.138651226603662
1627660379991330000,13.7053109166816,-3.22916181945672,0,0,-0.952501067235272,0.304535247410982,1.49999999999999,0,-0.138221730801053
1627660379991360000,13.6801606068815,-3.24707515453978,0,0,-0.952932046685338,0.303183961317369,1.49999999999999,0,-0.137803852542936
1627660380035320000,13.65646539932,-3.2638509804101,0,0,-0.95333428683558,0.301916772544515,1.49999999999999,0,-0.137379890669963
1627660380035360000,13.6319653520489,-3.28109900423692,0,0,-0.953746470651632,0.300612158302947,1.49999999999999,0,-0.136989512099361
1627660380079300000,13.6074255240144,-3.2982747963323,0,0,-0.954155134255731,0.299312511889209,1.49999999999999,0,-0.136449870962052
1627660380079360000,13.5826816450061,-3.31549314803957,0,0,-0.954563042119673,0.298009057948304,1.49999999999999,0,-0.135921246083794
1627660380079380000,13.5582569874299,-3.3323905285788,0,0,-0.954961652401089,0.296729240964522,1.49999999999999,0,-0.135399938350973
1627660380123340000,13.5335066102808,-3.34941531761616,0,0,-0.955361597900063,0.295439024602096,1.49999999999999,0,-0.134896723972963
1627660380123410000,13.5087906237689,-3.36631826787471,0,0,-0.955757049044018,0.294157208313296,1.49999999999999,0,-0.134397888198495
1627660380137810000,13.4839734824432,-3.38319285441581,0,0,-0.956147548588452,0.29288541330748,1.49999999999999,0,-0.132992130711212
1627660380159620000,13.4591340461642,-3.39998612499952,0,0,-0.956531981457049,0.291627448039192,1.49999999999999,0,-0.131611851031921
1627660380203350000,13.4341686007644,-3.41676905761047,0,0,-0.956912083133692,0.290377797279232,1.49999999999999,0,-0.130260911472948
1627660380203370000,13.4093960624777,-3.43332851325414,0,0,-0.957283164957585,0.289152108912919,1.49999999999999,0,-0.128933094362968
1627660380247360000,13.3844224512318,-3.44992999063725,0,0,-0.957651327311479,0.287930434825084,1.49999999999999,0,-0.127644667135676
1627660380247400000,13.3594181919887,-3.46645999197592,0,0,-0.95801628918826,0.286713776526271,1.49999999999999,0,-0.127131084560204
1627660380291550000,13.3343845702034,-3.48291816729495,0,0,-0.958378089485603,0.285502079841682,1.49999999999999,0,-0.126628070646591
1627660380291590000,13.3093629833794,-3.49927794537362,0,0,-0.958736193373614,0.284297223896878,1.49999999999999,0,-0.126135419357399
1627660380335260000,13.2842172994222,-3.51562877261259,0,0,-0.959092598203492,0.283092543298608,1.49999999999999,0,-0.125653700334139
1627660380335290000,13.259041121821,-3.53190957096759,0,0,-0.95944600725661,0.281892460274035,1.49999999999999,0,-0.125180076158599
1627660380379250000,13.2338239869931,-3.5481275187982,0,0,-0.959795044210986,0.280701751166663,1.49999999999999,0,-0.124155351050946
1627660380379290000,13.2086058476226,-3.56425778643956,0,0,-0.960139265347148,0.27952207629924,1.49999999999999,0,-0.123151356670571
1627660380379300000,13.1823291547458,-3.58097427570908,0,0,-0.960492997238784,0.278304154218468,1.49999999999999,0,-0.122169203576919
1627660380427250000,13.1580462619935,-3.59633598347017,0,0,-0.960815335246984,0.277189270272545,1.49999999999999,0,-0.121168068732386
1627660380427290000,13.132660255052,-3.61231315354049,0,0,-0.961147946852583,0.276033737541382,1.49999999999999,0,-0.120263777785051
1627660380437020000,13.1071961879147,-3.6282540858601,0,0,-0.961477975734902,0.274881978632133,1.49999999999999,0,-0.119642828417967
1627660380458490000,13.0817999463205,-3.64406798109258,0,0,-0.961803598377093,0.273740457639851,1.49999999999999,0,-0.119033438199307
1627660380503300000,13.0564759874532,-3.65975355640951,0,0,-0.962124859810132,0.272609160035633,1.49999999999999,0,-0.11843882190656
1627660380503330000,13.0307982484698,-3.67557481697487,0,0,-0.962447197266021,0.27146895305869,1.49999999999999,0,-0.117858663290887
1627660380547420000,13.0053480616322,-3.69117278510327,0,0,-0.962763334400016,0.270345634207328,1.49999999999999,0,-0.11728300012146
1627660380547490000,12.9797742087547,-3.70676455595371,0,0,-0.963077607413964,0.269223925567165,1.49999999999999,0,-0.11667674541207
1627660380591620000,12.9540219103045,-3.72238293807831,0,0,-0.963390702948644,0.26810138655389,1.49999999999999,0,-0.11608060540839
1627660380592120000,12.9283064646552,-3.73789710211179,0,0,-0.963700037133624,0.266987337581115,1.49999999999999,0,-0.115493208766731
1627660380639380000,12.9028109516308,-3.7531982784113,0,0,-0.964003517748546,0.26588948412532,1.49999999999999,0,-0.114919319408853
1627660380639410000,12.8770786033955,-3.76856196704828,0,0,-0.964306661827593,0.264787956589652,1.49999999999999,0,-0.114362580393723
1627660380639460000,12.8513201336904,-3.78386152207332,0,0,-0.964606094975832,0.263695054059564,1.49999999999999,0,-0.113470936943367
1627660380684140000,12.8252742756843,-3.7992520278004,0,0,-0.964904893027762,0.26259959522262,1.49999999999999,0,-0.112597591630785
1627660380684310000,12.7987844124362,-3.8148238429532,0,0,-0.965204790354882,0.261495148475052,1.49999999999999,0,-0.111733476306478
1627660380700270000,12.7736630305051,-3.82951394393794,0,0,-0.965485475568951,0.260456899439038,1.49999999999999,0,-0.110873678604093
1627660380716970000,12.7479070404637,-3.84450088772305,0,0,-0.96576967847622,0.259401095093946,1.49999999999999,0,-0.110076224353694
1627660380759260000,12.7220923412702,-3.8594465248064,0,0,-0.966050707005607,0.258352533360846,1.49999999999999,0,-0.109179072846042
1627660380759280000,12.695973482805,-3.87449263678848,0,0,-0.96633125887995,0.257301181714136,1.49999999999999,0,-0.108299034324885
1627660380803400000,12.6700574408777,-3.88934689051678,0,0,-0.966605931976619,0.256267384322725,1.49999999999999,0,-0.107427598065637
1627660380803450000,12.6438909786739,-3.90427039927407,0,0,-0.966879631892155,0.255232790667836,1.49999999999999,0,-0.106581524708357
1627660380847370000,12.6178596598339,-3.91904308174847,0,0,-0.967148369622691,0.254212570767401,1.49999999999999,0,-0.105745466181819
1627660380847400000,12.5916247093957,-3.93385822723751,0,0,-0.967415430298039,0.253194362538463,1.49999999999999,0,-0.104813918494264
1627660380891320000,12.565752086171,-3.94839700824483,0,0,-0.967675150147672,0.252199928205147,1.49999999999999,0,-0.103895100115482
1627660380891350000,12.5397204088114,-3.96295484143602,0,0,-0.967932921321776,0.251208797261346,1.49999999999999,0,-0.103008396651942
1627660380939360000,12.5112037262418,-3.97882579010743,0,0,-0.968211437563128,0.250133188865333,1.5,0,-0.102135064674086
1627660380939400000,12.4872961893715,-3.99206202405202,0,0,-0.968441604038062,0.249240565655322,1.5,0,-0.101198636764997
1627660380939430000,12.4610929954197,-4.00650617908381,0,0,-0.968690169610341,0.248272743772426,1.5,0,-0.100188415492689
1627660380983400000,12.4349164841536,-4.02086749195918,0,0,-0.968934572863656,0.247317192102619,1.5,0,-0.099102704737485
1627660380983440000,12.4080428188696,-4.03554239330469,0,0,-0.969181566420122,0.246347501126838,1.5,0,-0.098041136028838
1627660381000440000,12.3812004834041,-4.05013052387165,0,0,-0.969424370329909,0.245390281409961,1.5,0,-0.096974371372402
1627660381017200000,12.3559166459707,-4.06380703242768,0,0,-0.969649526601523,0.244499070676028,1.5,0,-0.095931959264172
1627660381059280000,12.3294376515993,-4.07806716354233,0,0,-0.969882416964578,0.243573597220527,1.5,0,-0.095195567459525
1627660381103320000,12.3028968153266,-4.0922953169224,0,0,-0.970112886586407,0.242654048552645,1.5,0,-0.094440007393022
1627660381103370000,12.2747306627796,-4.10732609856231,0,0,-0.970354363261724,0.241686593957822,1.5,0,-0.093698736367717
1627660381103380000,12.2501829517091,-4.12036308059987,0,0,-0.97056209088791,0.240851048848221,1.5,0,-0.092928758745041
1627660381147330000,12.2237008354716,-4.13436899124198,0,0,-0.970783605932149,0.239956642861526,1.5,0,-0.092272768329981
1627660381147380000,12.1972764938698,-4.14828208910266,0,0,-0.971000915001198,0.239075768464384,1.5,0,-0.091143465979391
1627660381159920000,12.1706435528487,-4.16224335381064,0,0,-0.971216289718387,0.238199325325766,1.5,0,-0.090040438878456
1627660381178650000,12.1440358653935,-4.17613021242597,0,0,-0.971427884188037,0.237334923308715,1.5,0,-0.08895209892393
1627660381219260000,12.1176526153224,-4.18984024084444,0,0,-0.971634246423926,0.236488670291433,1.5,0,-0.087887805370126
1627660381219290000,12.0909936436558,-4.20363461721167,0,0,-0.971839393614899,0.235644208539537,1.5,0,-0.0868547610764
1627660381263350000,12.0643558797839,-4.21735937901474,0,0,-0.972040896879985,0.23481161554053,1.5,0,-0.085761212351586
1627660381263380000,12.0377092787252,-4.23103097306692,0,0,-0.972239078235699,0.233989689412587,1.5,0,-0.084691565900827
1627660381307270000,12.0111348189812,-4.24460883711716,0,0,-0.972433431041057,0.233180664279263,1.5,0,-0.083644058670598
1627660381307300000,11.9843009796557,-4.25826296453528,0,0,-0.97262644705397,0.232374255224563,1.5,0,-0.082621315593035
1627660381351260000,11.9575609696067,-4.27181356826589,0,0,-0.972815622051358,0.231581012807244,1.5,0,-0.081610171120298
1627660381351300000,11.9307628187798,-4.2853387492604,0,0,-0.973001880799289,0.230797183607264,1.5,0,-0.080517624728001
1627660381395370000,11.904049951094,-4.29876692428591,0,0,-0.973184311023612,0.230026730571681,1.5,0,-0.079445663855445
1627660381395400000,11.8770878478731,-4.31226694539424,0,0,-0.973365268689876,0.229259795228659,1.5,0,-0.078399530842315
1627660381443280000,11.8505275880464,-4.32551345049406,0,0,-0.973540461503076,0.228514703720302,1.5,0,-0.077365680578014
1627660381443320000,11.823610787456,-4.33888635987955,0,0,-0.97371501453184,0.227769775157413,1.5,0,-0.076368660272722
1627660381443330000,11.7967399046789,-4.35218522759521,0,0,-0.973886214673238,0.227036650938637,1.5,0,-0.075330707451164
1627660381487350000,11.769982142567,-4.36537798962531,0,0,-0.97405373631016,0.226316854830165,1.5,0,-0.0743162209649
1627660381487390000,11.7423619826633,-4.37894524034291,0,0,-0.974223685286227,0.225584155089231,1.5,0,-0.073327086730547
1627660381496110000,11.7160362379435,-4.39182754263866,0,0,-0.974382841050318,0.224895707088222,1.5,0,-0.072327259197752
1627660381517500000,11.6891059870352,-4.40495851662519,0,0,-0.974542948093506,0.224200897235533,1.5,0,-0.071394662585166
1627660381559260000,11.6621380590448,-4.41806029439291,0,0,-0.97470042176398,0.223515296597614,1.5,0,-0.070387327546601
1627660381559280000,11.6353043021495,-4.43105025663364,0,0,-0.974854339486808,0.222843031714564,1.5,0,-0.06939956228394
1627660381603310000,11.6072273513161,-4.44459426637158,0,0,-0.975012563391274,0.222149727051773,1.5,0,-0.068437149352102
1627660381603340000,11.5813159172513,-4.45704825752835,0,0,-0.975155953337406,0.221519449869791,1.5,0,-0.06745095722237
1627660381647320000,11.5542169761027,-4.47002990967316,0,0,-0.975303416399328,0.220869296100202,1.5,0,-0.066560470011164
1627660381647360000,11.5272237116899,-4.48291671549095,0,0,-0.975447032311987,0.220234164365426,1.5,0,-0.065309015408584
1627660381691250000,11.5001852686894,-4.49578187800977,0,0,-0.97558770962277,0.219610156488715,1.5,0,-0.064088396539273
1627660381691280000,11.4720840891351,-4.50910863805054,0,0,-0.975730686709304,0.218974032738567,1.5,0,-0.062891052990561
1627660381739260000,11.44600254335,-4.52143596957453,0,0,-0.975860376158745,0.218395343913996,1.5,0,-0.061672423193798
1627660381739280000,11.4189035062147,-4.53420491398664,0,0,-0.975992279380369,0.217805120669629,1.5,0,-0.060565676856357
1627660381739300000,11.3913996361748,-4.54712398298513,0,0,-0.976122101301211,0.217222566395181,1.5,0,-0.058924460643892
1627660381783380000,11.3644656129047,-4.55973616209515,0,0,-0.976245321977259,0.216668113292008,1.5,0,-0.057293249815229
1627660381783430000,11.3373870109289,-4.57237855684414,0,0,-0.976365454265653,0.216126119931454,1.5,0,-0.055729370855964
1627660381797760000,11.3103799830659,-4.5849510322462,0,0,-0.976481610630442,0.215600705241375,1.5,0,-0.054189367291728
1627660381818330000,11.2831132353686,-4.59760872793837,0,0,-0.976595296731478,0.215085160813004,1.5,0,-0.052685072762594
1627660381859250000,11.2559759350172,-4.61017152106618,0,0,-0.976705622290484,0.214583613974039,1.5,0,-0.051518409677362
1627660381859290000,11.2288052908842,-4.62271587942039,0,0,-0.976813344546164,0.21409271336628,1.5,0,-0.050381253135742
1627660381903330000,11.2016058090928,-4.63524039961885,0,0,-0.976918506488466,0.213612339719279,1.5,0,-0.049266059579079
1627660381903360000,11.1742565516605,-4.6478013004032,0,0,-0.977021623652314,0.213140204831927,1.5,0,-0.048172586630075
1627660381947280000,11.147076590919,-4.66025264957027,0,0,-0.977121548689298,0.212681637869911,1.5,0,-0.047095646531994
1627660381947320000,11.119771433984,-4.67273035644221,0,0,-0.977219131641289,0.212232817335693,1.5,0,-0.045898394336318
1627660381991320000,11.0925544033359,-4.68513758178902,0,0,-0.977313665965343,0.211797068717632,1.5,0,-0.044720239916583
1627660381991360000,11.0653728705842,-4.69749935991188,0,0,-0.977405424929041,0.211373213343793,1.5,0,-0.043569999090731
1627660382035290000,11.0379770810545,-4.70992991398488,0,0,-0.977495304451226,0.210957175217639,1.5,0,-0.042444739282661
1627660382035440000,11.0106801892792,-4.72228758392025,0,0,-0.977582312556247,0.210553608796383,1.5,0,-0.041333734910128
1627660382083280000,10.9834288346323,-4.73459753631172,0,0,-0.977666158585101,0.21016394162047,1.5,0,-0.03998828334439
1627660382083300000,10.9560134605397,-4.74695527463351,0,0,-0.977747555538625,0.209784931866528,1.5,0,-0.038672545901754
1627660382083330000,10.9288112740632,-4.75919155039686,0,0,-0.97782544638619,0.209421575773961,1.5,0,-0.037375880176954
1627660382127280000,10.9013115882522,-4.77153708362818,0,0,-0.977901378360262,0.209066721888252,1.5,0,-0.03611565694086
1627660382127310000,10.8740464174269,-4.78375356641917,0,0,-0.977973916780062,0.208727137904646,1.5,0,-0.034867520075856
1627660382137550000,10.8467766865161,-4.7959493588307,0,0,-0.978044375797786,0.208396734548117,1.5,0,-0.033927272510126
1627660382163300000,10.8192632679964,-4.80823183387346,0,0,-0.978113404593155,0.208072506004969,1.5,0,-0.033005946005165
1627660382211290000,10.7915074962534,-4.82060043710534,0,0,-0.978180995570606,0.207754518373242,1.5,0,-0.032095231242511
1627660382211320000,10.7646001159735,-4.83257001503859,0,0,-0.97824457020977,0.207454961027936,1.5,0,-0.031195269975916
1627660382255220000,10.7372729318119,-4.84470629679712,0,0,-0.978307261042766,0.207159124807478,1.5,0,-0.030340787664654
1627660382255250000,10.7098315053109,-4.85687344972289,0,0,-0.978368885344265,0.206867890669915,1.5,0,-0.029750546670011
1627660382299400000,10.6823622380887,-4.86903338266111,0,0,-0.978429267847803,0.206582109145036,1.5,0,-0.029169830215682
1627660382299430000,10.6539856830271,-4.88157512802479,0,0,-0.978490326048335,0.206292709104863,1.5,0,-0.028600327860763
